Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
20,95.2,79.0,"[[6.1244e+03 7.9340e+02]
 [3.8000e+00 9.0000e+00]]","[[2.56536e+04 2.01760e+03]
 [6.00000e-01 5.06000e+01]]",3,34589,0,64,23181,36,11408,28
22,95.2,79.0,"[[6.1244e+03 7.9340e+02]
 [3.8000e+00 9.0000e+00]]","[[2.56536e+04 2.01760e+03]
 [6.00000e-01 5.06000e+01]]",3,34589,0,64,23170,47,11419,17
24,95.2,79.2,"[[6.104e+03 7.870e+02]
 [3.800e+00 9.000e+00]]","[[2.55486e+04 2.01540e+03]
 [6.00000e-01 5.06000e+01]]",137,34455,0,64,23086,41,11369,23
26,95.2,79.0,"[[5.813e+03 7.580e+02]
 [3.800e+00 9.000e+00]]","[[2.43222e+04 1.96180e+03]
 [6.00000e-01 5.06000e+01]]",1737,32855,0,64,22011,44,10844,20
28,94.4,78.8,"[[4.9486e+03 6.2120e+02]
 [3.8000e+00 9.0000e+00]]","[[2.04626e+04 1.81660e+03]
 [1.20000e+00 5.00000e+01]]",6743,27849,0,64,18658,43,9191,21
30,95.2,72.6,"[[3159.   426.8]
 [   5.2    7.2]]","[[1.31434e+04 1.19980e+03]
 [2.00000e-01 4.94000e+01]]",16663,17929,2,62,12015,38,5914,24
32,94.4,73.4,"[[1573.2  422.8]
 [   3.4    7.4]]","[[7.1922e+03 7.9180e+02]
 [2.0000e-01 4.3000e+01]]",24612,9980,10,54,6690,32,3290,22
34,93.8,80.8,"[[804.4 172.2]
 [  1.6   6.6]]","[[3473.6  432.8]
 [   0.    32.8]]",29709,4883,23,41,3269,30,1614,11
36,93.6,77.8,"[[580.2 115.2]
 [  2.    5.2]]","[[2.4828e+03 2.9880e+02]
 [2.0000e-01 2.8600e+01]]",31115,3477,28,36,2329,24,1148,12
38,94.4,66.0,"[[452.  112.4]
 [  3.    3.2]]","[[2.0488e+03 2.0880e+02]
 [2.0000e-01 2.4600e+01]]",31770,2822,33,31,1892,19,930,12
40,94.4,65.2,"[[376.4 104.4]
 [  2.8   3.2]]","[[1.7326e+03 1.9060e+02]
 [2.0000e-01 2.3800e+01]]",32188,2404,34,30,1610,20,794,10
42,95.0,60.8,"[[307.2 104.6]
 [  2.6   2.6]]","[[1498.4  148.8]
 [   0.    20.8]]",32533,2059,38,26,1376,20,683,6
44,92.2,72.8,"[[256.  101. ]
 [  1.    2.8]]","[[1.258e+03 1.700e+02]
 [4.000e-01 1.480e+01]]",32807,1785,45,19,1194,14,591,5
46,94.0,73.2,"[[239.2  69.2]
 [  0.6   1.8]]","[[1097.   136.6]
 [   0.     9.6]]",33050,1542,52,12,1034,7,508,5
48,93.2,69.8,"[[211.2  50.8]
 [  1.    1.4]]","[[913.6 134.4]
 [  0.    9.6]]",33282,1310,52,12,877,8,433,4
50,92.8,69.4,"[[176.8  45.2]
 [  1.    1.4]]","[[767.8 120.2]
 [  0.    9.6]]",33482,1110,52,12,745,6,365,6
52,92.0,73.4,"[[136.2  55.4]
 [  0.6   1.8]]","[[650.6 115.8]
 [  0.    9.6]]",33634,958,52,12,643,6,315,6
54,91.8,70.6,"[[129.4  42.4]
 [  0.8   1.4]]","[[582.2 105. ]
 [  0.    8.8]]",33733,859,53,11,576,6,283,5
56,91.2,69.6,"[[106.8  38. ]
 [  0.8   1.4]]","[[483.   96.2]
 [  0.    8.8]]",33868,724,53,11,483,9,241,2
58,90.0,73.8,"[[86.  39.2]
 [ 0.4  1.6]]","[[405.6  95.2]
 [  0.    8. ]]",33966,626,54,10,419,7,207,3
60,89.6,76.8,"[[78.6 27.6]
 [ 0.4  1.6]]","[[339.4  85.4]
 [  0.    8. ]]",34061,531,54,10,356,6,175,4
62,89.8,73.4,"[[68.2 19. ]
 [ 0.6  1.2]]","[[280.4  68.4]
 [  0.    7.2]]",34156,436,55,9,292,6,144,3
64,89.2,78.6,"[[47.6 23. ]
 [ 0.2  1.2]]","[[222.8  59.6]
 [  0.    5.6]]",34239,353,57,7,236,5,117,2
66,89.2,63.2,"[[40.  20. ]
 [ 0.6  0.8]]","[[191.   49. ]
 [  0.    5.6]]",34292,300,57,7,201,4,99,3
68,87.6,71.2,"[[30.6 17.6]
 [ 0.2  1. ]]","[[146.4  46.4]
 [  0.    4.8]]",34351,241,58,6,160,5,81,1
70,60.375,40.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34392,200,62,2,133,2,67,0
72,60.375,36.8,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34411,181,62,2,121,1,60,1
74,42.22222222222222,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34440,152,63,1,102,0,50,1
76,41.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34474,118,63,1,78,1,40,0
78,42.111111111111114,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34493,99,63,1,67,0,32,1
