Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
20,100.0,53.8,"[[6.8658e+03 5.2000e+01]
 [1.1600e+01 1.2000e+00]]","[[27671.2     0. ]
 [    0.     51.2]]",3,34589,0,64,23174,43,11415,21
22,100.0,54.0,"[[6.8684e+03 4.9400e+01]
 [1.1600e+01 1.2000e+00]]","[[27671.2     0. ]
 [    0.     51.2]]",3,34589,0,64,23171,46,11418,18
24,100.0,53.0,"[[6.8506e+03 4.0400e+01]
 [1.1800e+01 1.0000e+00]]","[[27564.      0. ]
 [    0.     51.2]]",137,34455,0,64,23085,42,11370,22
26,100.0,54.6,"[[6.5312e+03 3.9800e+01]
 [1.1400e+01 1.4000e+00]]","[[26284.      0. ]
 [    0.     51.2]]",1737,32855,0,64,22011,44,10844,20
28,100.0,55.6,"[[5.496e+03 7.380e+01]
 [1.100e+01 1.800e+00]]","[[22279.2     0. ]
 [    0.     51.2]]",6743,27849,0,64,18660,41,9189,23
30,100.0,51.4,"[[3.5258e+03 6.0000e+01]
 [1.1800e+01 6.0000e-01]]","[[14343.2     0. ]
 [    0.     49.6]]",16663,17929,2,62,12015,38,5914,24
32,100.0,52.0,"[[1.9398e+03 5.6200e+01]
 [1.0000e+01 8.0000e-01]]","[[7984.     0. ]
 [   0.    43.2]]",24612,9980,10,54,6692,30,3288,24
34,100.0,62.4,"[[934.6  42. ]
 [  5.8   2.4]]","[[3906.4    0. ]
 [   0.    32.8]]",29709,4883,23,41,3270,29,1613,12
36,100.0,63.8,"[[653.8  41.6]
 [  4.8   2.4]]","[[2781.6    0. ]
 [   0.    28.8]]",31115,3477,28,36,2330,23,1147,13
38,100.0,66.4,"[[530.   34.4]
 [  3.8   2.4]]","[[2257.6    0. ]
 [   0.    24.8]]",31770,2822,33,31,1890,21,932,10
40,100.0,63.0,"[[449.   31.8]
 [  4.    2. ]]","[[1923.2    0. ]
 [   0.    24. ]]",32188,2404,34,30,1612,18,792,12
42,100.0,64.4,"[[368.2  43.6]
 [  3.    2.2]]","[[1647.2    0. ]
 [   0.    20.8]]",32533,2059,38,26,1380,16,679,10
44,100.0,64.8,"[[328.2  28.8]
 [  2.4   1.4]]","[[1428.     0. ]
 [   0.    15.2]]",32807,1785,45,19,1195,13,590,6
46,100.0,63.6,"[[290.4  18. ]
 [  1.6   0.8]]","[[1233.6    0. ]
 [   0.     9.6]]",33050,1542,52,12,1035,6,507,6
48,100.0,59.0,"[[257.8   4.2]
 [  2.    0.4]]","[[1048.     0. ]
 [   0.     9.6]]",33282,1310,52,12,876,9,434,3
50,100.0,63.4,"[[216.8   5.2]
 [  1.8   0.6]]","[[888.    0. ]
 [  0.    9.6]]",33482,1110,52,12,743,8,367,4
52,100.0,67.8,"[[184.2   7.4]
 [  1.4   1. ]]","[[766.4   0. ]
 [  0.    9.6]]",33634,958,52,12,642,7,316,5
54,100.0,69.4,"[[169.8   2. ]
 [  1.4   0.8]]","[[687.2   0. ]
 [  0.    8.8]]",33733,859,53,11,575,7,284,4
56,100.0,69.4,"[[143.4   1.4]
 [  1.4   0.8]]","[[579.2   0. ]
 [  0.    8.8]]",33868,724,53,11,487,5,237,6
58,100.0,57.2,"[[119.2   6. ]
 [  1.6   0.4]]","[[500.8   0. ]
 [  0.    8. ]]",33966,626,54,10,419,7,207,3
60,100.0,61.4,"[[99.   7.2]
 [ 1.4  0.6]]","[[424.8   0. ]
 [  0.    8. ]]",34061,531,54,10,354,8,177,2
62,100.0,68.8,"[[85.8  1.4]
 [ 1.   0.8]]","[[348.8   0. ]
 [  0.    7.2]]",34156,436,55,9,290,8,146,1
64,100.0,78.8,"[[69.4  1.2]
 [ 0.6  0.8]]","[[282.4   0. ]
 [  0.    5.6]]",34239,353,57,7,235,6,118,1
66,100.0,63.6,"[[58.6  1.4]
 [ 1.   0.4]]","[[240.    0. ]
 [  0.    5.6]]",34292,300,57,7,199,6,101,1
68,100.0,75.4,"[[44.2  4. ]
 [ 0.4  0.8]]","[[192.8   0. ]
 [  0.    4.8]]",34351,241,58,6,160,5,81,1
70,62.5,40.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34392,200,62,2,134,1,66,1
72,62.5,40.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34411,181,62,2,120,2,61,0
74,44.44444444444444,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34440,152,63,1,101,1,51,0
76,44.44444444444444,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34474,118,63,1,79,0,39,1
78,44.44444444444444,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34493,99,63,1,67,0,32,1
