Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
52,95.2,79.0,"[[6.1228e+03 7.9300e+02]
 [3.8000e+00 9.0000e+00]]","[[2.56454e+04 2.01780e+03]
 [6.00000e-01 5.06000e+01]]",13,34579,0,64,23167,43,11412,21
54,95.2,79.4,"[[5.9318e+03 7.8120e+02]
 [3.8000e+00 9.0000e+00]]","[[2.4871e+04 1.9810e+03]
 [6.0000e-01 5.0600e+01]]",1027,33565,0,64,22484,47,11081,17
56,94.8,77.2,"[[4.4654e+03 5.0780e+02]
 [4.4000e+00 8.2000e+00]]","[[1.83646e+04 1.52820e+03]
 [8.00000e-01 4.96000e+01]]",9726,24866,1,63,16662,40,8204,23
58,95.4,80.6,"[[2081.6  301.8]
 [   2.8    8.2]]","[[8722.8  810.8]
 [   0.    44. ]]",22675,11917,9,55,7984,37,3933,18
60,94.8,66.6,"[[649.  107.8]
 [  3.6   3.4]]","[[2.7504e+03 2.7680e+02]
 [2.0000e-01 2.7800e+01]]",30808,3784,29,35,2536,22,1248,13
62,95.0,62.0,"[[390.2 117.6]
 [  2.8   2.6]]","[[1.8664e+03 1.6480e+02]
 [2.0000e-01 2.1400e+01]]",32053,2539,37,27,1700,19,839,8
64,94.6,70.4,"[[303.6 105.8]
 [  1.4   3. ]]","[[1476.   161.6]
 [   0.    17.6]]",32545,2047,42,22,1369,17,678,5
66,93.8,76.2,"[[248.   90. ]
 [  0.6   2.2]]","[[1200.   152. ]
 [   0.    11.2]]",32902,1690,50,14,1127,14,563,0
68,94.0,64.6,"[[218.4  53.2]
 [  1.    1.2]]","[[965.4 121. ]
 [  0.    8.8]]",33234,1358,53,11,908,9,450,2
70,93.2,72.2,"[[165.2  54. ]
 [  0.6   1.4]]","[[767.  109.8]
 [  0.    8. ]]",33496,1096,54,10,733,8,363,2
72,91.8,74.2,"[[121.8  54. ]
 [  0.4   1.6]]","[[594.  109.2]
 [  0.    8. ]]",33713,879,54,10,587,8,292,2
74,91.6,68.4,"[[112.6  32.6]
 [  0.8   1. ]]","[[486.   94.8]
 [  0.    7.2]]",33866,726,55,9,487,5,239,4
76,90.8,71.2,"[[95.4 19.2]
 [ 0.8  0.6]]","[[377.6  80.8]
 [  0.    5.6]]",34019,573,57,7,383,5,190,2
78,89.8,76.4,"[[67.6 23.8]
 [ 0.2  1. ]]","[[293.4  72.2]
 [  0.    4.8]]",34135,457,58,6,305,5,152,1
