Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
48,100.0,62.6,"[[138.6   6.8]
 [  1.6   0.6]]","[[581.6   0. ]
 [  0.    8.8]]",33782,727,69,11,487,7,240,4
50,100.0,57.4,"[[117.    6. ]
 [  1.2   0.4]]","[[492.    0. ]
 [  0.    6.4]]",33894,615,72,8,411,6,204,2
52,83.33333333333333,67.6,"[[18.6  0. ]
 [ 0.2  0. ]]","[[75.2  0. ]
 [ 0.   0.6]]",34040,469,76,4,313,3,156,1
54,83.33333333333333,55.4,"[[52.6  6.6]
 [ 0.4  0.4]]","[[237.6   0. ]
 [  0.    2.4]]",34138,371,76,4,249,2,122,2
56,83.33333333333333,54.8,"[[41.2  6. ]
 [ 0.4  0.4]]","[[189.6   0. ]
 [  0.    2.4]]",34213,296,76,4,199,2,97,2
58,83.33333333333333,59.4,"[[28.2  0. ]
 [ 0.2  0.4]]","[[114.    0. ]
 [  0.    1.8]]",34272,237,76,4,160,1,77,3
60,83.33333333333333,62.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34329,180,76,4,119,4,61,0
62,83.33333333333333,64.2,"[[17.8  3. ]
 [ 0.2  0.6]]","[[84.   0. ]
 [ 0.   2.4]]",34378,131,76,4,88,2,43,2
64,71.42857142857143,50.0,"[[6.  0. ]
 [0.2 0.2]]","[[25.2  0. ]
 [ 0.   0.8]]",34431,78,77,3,53,1,25,2
66,44.44444444444444,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34443,66,79,1,43,1,23,0
68,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34448,61,80,0,40,0,21,0
70,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34448,61,80,0,40,0,21,0
72,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34448,61,80,0,40,0,21,0
74,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34448,61,80,0,40,0,21,0
76,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34448,61,80,0,40,0,21,0
78,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34448,61,80,0,40,0,21,0
